subjectId,randCondNum,validationRadio,subjectValidation1,expTime_min,minRespTime_sec,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,val0(7510),val1(disdain),val2(jealousy),val3(AF25HAS),val4(steal),val5(pia2_D_a2_C),val6(pia2_D_a2_C),Excluded,Notes
04e80de46e426bf356dae3f2a030877c3e93d8bc4bd106bb9fdf129b,15,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.93165,29.411,-1,1,-1,-1,female,English,No I do not recognize them. ,I recognized all of the emotions. ,Neat HIT,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
55e9a7ccecad91ada4f19c1f112cc984dd0fbfd6a81643c658da896e,-26,[76230  satisfaction  apprehension  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,9.826783333,26.96,1,-1,2,3,female,English,Video is very emotionally.,No,Interesting this survey.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,apprehension,,,,,0,
d48b02a7e621644f237595caf2a44ef7f0f63c5c7099e483f62df675,0,[76230  satisfaction  apprehension  AF33ANS  split  pia2_C_a2_C  pia2_C_a2_D],0,7.6884,16.112,0,-1,-2,-2,female,English,Very like ,Very useful,Its very interesting.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,apprehension,AF33ANS,split,pia2_C_a2_C,pia2_C_a2_D,0,
c12b7ea59361a0a184579b5f5249f691d2487407a98325f33d02e6a8,25,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,13.93715,54.249,0,0,1,3,female,English.,No.,Yes  I understood all.,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
919534086c4df8decafb3562d11262c44bab16132f537eb2232f45d4,28,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,14.40148333,34.985,1,1,3,3,male,English,No,Yes ; Fury,No,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
31404aba7d07f770844ae67cf8fd69654887a0cfc1813858bbb1970e,-11,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,26.18281667,76.839,1,1,1,2,male,English,No,I understand the meaning of all of these words. I am the least familiar with contempt. ,Not at this time  thank you. ,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
afdfd13dcad2c0de3c2187cd3593ef7d6d2d1858536d0577fd3dff98,-8,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,6.7548,18.54,-1,-1,-1,-3,female,english,I did not recognize them.,I understood them all. ,It was fun. :),11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
23fa4ded80f6ba287d1803f3e29edacff84ece873ad8a55b7d678287,-11,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,30.27995,72.975,-1,1,-1,2,female,english,no,respect amusement,I enjoyed this HIT very much. Fantastic to work on and I hope to have the opportunity to work on more HITs like this. Thank you,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
2830a758cf1118b55ce4285e82dd9433311e779b1fa1073c4801a6fd,0,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,22.91971667,47.02,1,-1,-2,-3,male,english,no,contempt,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
faeedcdac69687db46757745a4065b4447fa94cdd1504945df4243db,4,[12246  satisfaction  jealousy  AF33ANS  steal  pia2_C_a2_C  pia2_C_a2_C],0,3.239283333,9.464,0,0,2,1,,engilsh,2,fury,4,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,12246,satisfaction,,AF33ANS,,pia2_C_a2_C,pia2_C_a2_C,0,
81317d3205355dd48713aec222fdb68b6da1dc05180a2957bee44858,10,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,23.49083333,51.412,1,1,2,-1,male,English,No  I don-t recognize anything.,I understood most emotions. Pride and annoyance were a little difficult to comprehend from the picture.,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
38ee3721e6f29c8d212694e3ea2c7670778ca541b8d6c1c3e2254d7a,0,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,10.48223333,34.533,-1,-1,-1,-3,male,enlgish,no,yesenglish,make sure the video on the insctructions load quickly as it took quite a while for it to load,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,,pia2_C_a2_C,,0,
f69158401e3db5fe55022a06eca70a255757d7bc9c2d3a2f86cb2cc7,4,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,25.80256667,36.752,1,-1,-1,-1,female,English,no,yes  I knew all of them,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
fa20fda574d1f3dff2d25e4dd52d4e5df3082b780918e5b8308c20e1,-21,[76230  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_D  pia2_C_a2_D],0,8.613816667,15.325,1,-1,1,-3,male,ENGLISH,,RELIEF,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,,,,pia2_C_a2_D,pia2_C_a2_D,0,
1f47627a03c790b43960528e993e4a674aa57f684cc8388912a62c12,-29,[7510  disdain  NR  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,20.85116667,60.065,1,-1,2,-1,male,English,no,I understood them all well.,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,NR,,,,,0,
ae7af9b78a12012a7b93a96a320d8778d85b25e14af3e7624002be68,22,[76230  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,13.15781667,15.446,1,-1,3,-2,male,English,,,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
4b260d15c904eea758861e8991c93ed1b927f5b31068c45e031772a9,22,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,23.15841667,42.95,-1,1,3,3,male,English,No,I understood them all very well.,It-s entertaining. I wish we got to see what happened to the contestants in the video.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
2f608abd718dc902b1cfd73f8f7cac38bfe422504d1a0ecd7df1af70,2,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,26.44465,28.757,1,1,-3,-3,,English,,none,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,,pia2_C_a2_C,,0,
2e634d1cfe556f617b7ea9b9dcead97b67e5fb14abd5c72e68823b10,17,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,6.0426,26.377,-1,-1,-1,-3,male,English,None,Yes,Thanks for the interesting survey!,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,pia2_C_a2_C,,0,
8599898900bb65fc2a5b1260b4dee14d5071bedeeee9b1766e854aa0,-26,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,10.73878333,27.86,-1,1,2,3,male,English,NO,Contempt  Fury  ,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
f6d7ebd4e082186ad65766943c78acd192ef0d9618dd1a4539f52e94,-18,[76230  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,21.33466667,26.629,-1,1,-2,2,female,english,yes  from the game show,joy,its interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
824ff330dc78424e62b5c8a73b9a0634d0e68d5587b136e17ba58046,1,[7510  NR  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,6.220283333,20.342,0,0,1,1,female,English,No,Yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,NR,,,,pia2_C_a2_C,pia2_C_a2_C,0,
999548d5106767ddfbd0c8548c967427d1e80fe459ebcd6763553b93,-31,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,33.73828333,31.739,-1,-1,-1,-3,male,English,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
915c157e566c844b63029fb79a2375579ede7b7259ccf1527a35d8dc,-1,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.5716,21.417,-1,-1,-1,1,male,english ,no,I was familiar with all ,thanks ,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
0237237184b10558ac39552dc8f49dac8650eb432b46c3d49a36fad6,17,[7510  satisfaction  ire  AF14AFS  split  pia2_D_a2_C  pia2_C_a2_D],0,3.896033333,16.215,0,0,-1,-2,male,english,no,no,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,ire,AF14AFS,split,,pia2_C_a2_D,0,
4756ef5ef579edf8341ca7b092a0d519ebfd6f1b1f5453f26fd1894c,-31,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,10.67908333,25.234,1,-1,2,1,male,English,no,yes,thank you,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
123bccfd3843cb8b2bb688cf1836a5ef57440850f70651d799ff77fc,-25,[32900  satisfaction  respect  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,4.310516667,11.726,0,1,2,1,female,English,,confusion,It was very interesting.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,32900,satisfaction,respect,,,,pia2_C_a2_C,0,
3623a4e925d5eca1e34d622b26ae8f9d50cf3139cecd13e33a2d41fc,1,[76230  satisfaction  apprehension  AF14AFS  split  pia2_C_a2_C  pia2_C_a2_D],0,15.11708333,19.963,-1,-1,3,3,male,english,no,confusion,very interest,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,apprehension,AF14AFS,split,pia2_C_a2_C,pia2_C_a2_D,0,
878c7567dd07f7ced347d6c5e8a6df85203e07dd66a1b3576332d9ea,-1,[7510  satisfaction  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,13.16536667,38.72,0,1,2,-1,female,english,no,yes,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,split,,,0,
7f224751d161b610dc67f8dd71fdf23fd4cc07784e19d3846b043c0e,-11,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,11.80993333,31.461,1,-1,-1,-2,male,English,Yes not sure,Yes Contempt,None.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
8fbbb3a5adfc9b7e50015ec18404856e14c34cc1c484108d0669d9ce,3,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,14.5883,41.694,0,-1,3,3,male,English,no,yes,n/a,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
e47f0af6d51ce965cbbbea707063e558429c3e042006beab061fb679,-2,[12246  boredom  jealousy  AF14AFS  split  pia2_C_a2_D  pia2_C_a2_C],0,5.32905,17.356,1,-1,-3,1,male,English,Crazy ,joy,good,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,12246,boredom,,AF14AFS,split,pia2_C_a2_D,pia2_C_a2_C,0,
9cb1e6efcd1e9038e51f7ae1a02f7b9965d36f46f63d15f35a31b57a,-17,[76230  satisfaction  respect  AF14AFS  NR  pia2_C_a2_D  pia2_C_a2_C],0,21.19,44.777,-1,1,2,2,male,english,very interesting ,surprise,interesting survey,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,respect,AF14AFS,NR,pia2_C_a2_D,pia2_C_a2_C,0,
6d485df968a0509a898491f4ebe8950212896d2e1170725bf751f136,2,[76230  satisfaction  apprehension  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,23.0587,37.38,-1,-1,-3,-2,female,English,yes  jackpot game,envy,very interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,apprehension,,split,pia2_C_a2_C,pia2_C_a2_D,0,
cf48bceecc1cc9005bc3bcc38dbc37f7bbdb39081e81a2331ec6f26a,3,[7510  appreciation  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,13.72853333,40.018,-1,-1,-3,-1,female,ENGLISH,No,Yes,NO,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,appreciation,,,,,,0,
02fee08b64b395ec0bc687722b0b8cce828498f53afe2582cbe4e4cd,2,[76230  satisfaction  respect  AF14AFS  split  pia2_C_a2_D  pia2_D_a2_C],0,11.55121667,12.908,-1,-1,-3,-3,female,english,no,excitement,very interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,satisfaction,respect,AF14AFS,split,pia2_C_a2_D,,0,
93a4316ba82964e7250663db182420707aa00501ec0ab0099dd6a7a9,2,[12246  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_D],0,5.31105,13.275,1,-1,-1,-2,male,English,no,respect,very interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,12246,,,,,,pia2_C_a2_D,0,
68f66e4108948f7090e3d36c819945f0783ad9b9a58e1b92372fce18,3,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_C_a2_C],0,9.877833333,30.759,0,-1,2,-1,male,English,no,yes. All were familiar,no issues,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,,pia2_C_a2_C,0,
994923fdc77e8d73e74dbaef1699efded490e07b322f1619973797b3,-22,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,12.25075,23.635,-1,-1,3,-2,male,English,no ,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
5669c9a8a8d61d0432aaec44d37f2caf7b79bb540525ab96788f5037,22,[76230  boredom  jealousy  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_C],0,11.2158,17.792,-1,1,-3,3,female,English,no,disappointment,very interest,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,boredom,,,split,pia2_C_a2_D,pia2_C_a2_C,0,
833c0fd3e229d150e55cbbb554a0b1beb10f55678daba3c8533758fc,0,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.47723333,26.738,1,-1,3,-3,female,English,No.,Yes.,I really thought this HIT was easy and fun to do.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
c6ca513a6264b22c7922224a936387228bfa04be0129358caa9c0c35,-29,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.11066667,35.276,-1,-1,-1,2,female,Indonesian,No,Yes  I am familiar with all the emotion labels.,I-m curious as to the outcome of the video clip.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
300aea3fdaad06bb51641c84036ff61d2abcd215893dca88d4b8a506,22,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,12.58513333,43.287,-1,1,-1,2,female,English,No,I understood them all,No  it was fun.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
d3bd2ee880130a9943f5e2aed810c7f641c07ad848c8e78f5fbcdc0c,17,[7510  satisfaction  apprehension  AF14AFS  split  pia2_C_a2_D  pia2_D_a2_C],0,9.904733333,21.621,-1,-1,-3,-3,female,English,No,Yes.Fury is not the familiar word for me,Its very fun and interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,apprehension,AF14AFS,split,pia2_C_a2_D,,0,
f5680815d99198028fdd6625fab02a45ec194a4c5f9eaa0db119157c,-11,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.06553333,29.406,-1,0,-1,2,female,English,no,Yes. ,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
c88599f44b7933465c6557ec548d091feecdc7ff106c588c52358c36,1,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,12.40523333,37.789,-1,-1,1,-2,female,English,no,yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
08f9d4ce4b1978908cfdc6cdd751dd8d14da7eb2bb5f800f77e6f490,-3,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,11.19856667,40.461,0,-1,1,-2,male,English,no,yes,Fun hit  I kinda wish I had seen what happened at the end of that video whether or not they split or stole.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
5aa4fcf98013b1e1b16e5045a9f64fd0faa4b447c28942875c9e8f6e,-18,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,16.78761667,53.108,-1,1,2,3,female,english,no,familiar with all,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
ae3b7a949783da017e5b3dbf51983761cd02f552d827b2c737b38045,22,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,6.797616667,18.788,-1,0,-2,-1,male,English,I did not,I understood them all,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
eddbb8ec16645dc1914cd3ef44d3707edf901bf6264e9234b6804835,1,[7510  boredom  jealousy  AF33ANS  split  pia2_C_a2_D  pia2_C_a2_C],0,8.944533333,18.483,1,-1,1,1,male,english,nice,enoy,easy the survey,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,boredom,,AF33ANS,split,pia2_C_a2_D,pia2_C_a2_C,0,
7fa5ebaddfbebe0c6386f78e14b93406e6322ab80ca697e98f4903ca,18,[7510  satisfaction  respect  AF25HAS  steal  pia2_C_a2_D  pia2_C_a2_C],0,4.810183333,14.436,-1,1,-3,3,male,English ,no,Relief,good,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,respect,,,pia2_C_a2_D,pia2_C_a2_C,0,
fdde8ae693fc271a43c650047bfe14ce825ebdd56902b014c80decdb,-26,[32900  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,10.38038333,23.183,-1,-1,-2,-2,female,English,no I did not,yes  understood all of them,Fun hit!  Thank you!,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,32900,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
81505d017da11a018665b5fb642a374e0f890f9c16b21532d3a37c3d,-25,[7510  satisfaction  respect  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,7.411666667,19.398,-1,-1,-3,-3,male,English,USA QUIZ PROGRAM,Surprise,Very interesting ,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,respect,,split,pia2_C_a2_C,pia2_C_a2_D,0,
46501e8150ca1d3e850e68de4b6f361d57dee49adc12ae350e04cb25,17,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,9.901583333,23.922,0,1,2,3,female,english,no,I was aware with all of them,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
d746334d0127077482b560aa6789e331e5293c2a8316945d57397838,-17,[7510  appreciation  respect  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,4.751166667,16.827,-1,-1,-3,-1,male,English,no,Joy,good,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,appreciation,respect,,,,,0,
98ea91df779b61550cb315dbe7256fdb0d98e8b51fb9d38d49de1294,-19,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,12.34955,32.695,0,0,-2,2,female,English,No,none,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
545bc54212ed67bc708353c2af2564287b91f80f99ebd7017b4d2f2a,-26,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,22.32243333,64.14,0,1,-2,2,male,English,No I did not recognize any videos or images.,I understood all the labels.,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
428ad4f31db917de973438e70bf75e27b7a2d340a05a9734b7a91842,2,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.622183333,29.687,-1,-1,-3,-3,female,English,no,yes  none  familiar with all,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
e0c9c63394784fa85fccd828fbaeac4c49e6ea846ffc3b6d230d9095,18,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,31.45226667,35.432,-1,-1,-1,2,male,English,No,Yes  I understood them.,N/A,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
76015773323365512c010f840b7aa521b4fa314ac9a29a7226d5e31d,-2,[76230  boredom  NR  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,3.8304,14.312,-1,-1,-3,-3,female,ENGLISH,USA,RESPECT,VERY WELL,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,boredom,NR,,split,pia2_C_a2_C,pia2_C_a2_D,0,
598ff9ee28cfa038196e223dee06ece4cb3931191d399449dc14125f,17,[7510  satisfaction  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,5.735733333,16.683,-1,-1,2,2,male,english,yes,joy,good,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,split,,,0,
d7c831569c95ffc4ae3116b443ecb0f3d3535088b6e490cad20b573e,2,[32900  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,37.50646667,32.459,-1,1,-1,1,male,,no,yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,32900,,,,split,pia2_C_a2_C,pia2_C_a2_D,0,
05e70810e3d087f5d2e7eb1e6fe19a178366555968e109e427d6ef2c,-8,[76230  boredom  jealousy  AF33ANS  split  pia2_C_a2_D  pia2_C_a2_D],0,5.093766667,15.158,0,1,1,2,male,english,no,very nice,good,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,76230,boredom,,AF33ANS,split,pia2_C_a2_D,pia2_C_a2_D,0,
c776f8432c9592e2582d7a0f91ba3063cd83f87ad1c0f77ced39285b,27,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,6.840066667,10.405,-1,-1,-3,-3,female,English,no,contempt,no,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,,,,,,,0,
a9bfb1bd478924fbbc5ef27080099190f708da24adc11712f9bcf0b2,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,6.324383333,17.289,1,-1,-3,-3,female,English,no,yes,no,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
e3ef1bdbe0a1237740610115d1731d9fce160a550d23a71559cca8b7,27,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,7.879183333,13.172,-1,1,-1,3,female,English,I don-t,I am aware of them all and was familiar with them all. ,that was fun!,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,satisfaction,,,split,pia2_C_a2_C,,0,
5ed843cbdbd1930ebedd1baa4fc837f181757a8aa12434a045fb1700,3,[76230  satisfaction  jealousy  AF33ANS  steal  pia2_D_a2_C  pia2_C_a2_D],0,3.23045,11.766,0,-1,-1,-1,female,,no,yes,,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,76230,satisfaction,,AF33ANS,,,pia2_C_a2_D,0,
e954e01dc5c7ec6efbb1e0f9962f8646884de7df2395cfb529b4cc81,23,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.016183333,28.091,-1,1,-3,2,male,English,no  I assume it-s a British game show but I-ve never seen it,I understood all of them  contempt might have been the hardest to recognize from a face.,no,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,,,,,,,0,
d00194ea2d9b5ca3c442997caf07d0756d73f6ef680fb46e4857d1cc,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.82105,18.031,-1,-1,-2,3,female,English,no,I understood all of them,no,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,,,,,,,0,
5d440254c5e8babd269d736c4e54ccad0c8388598ff5dd416f4e3ef1,27,[7510  satisfaction  NR  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.744966667,22.99,-1,-1,-3,-3,female,english,no,yes,very fun!,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,satisfaction,NR,,,pia2_C_a2_C,pia2_C_a2_C,0,
17cfce543e5959947824d3b81c9ecc73473c71793cf696d72b1d4fd5,23,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.295116667,24.097,0,1,-1,3,male,English,No,Yes I did. I am familiar with them all.,No,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
84dac4f923795bcedb6b7a2cdf2716526b810d775a70cd7a0419edb7,27,[7510  satisfaction  respect  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_C],0,7.720933333,30.699,-1,1,-2,-1,male,english,yes,yes,,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,satisfaction,respect,,split,pia2_C_a2_D,pia2_C_a2_C,0,
b430e3463963805eeaf68db22efc39fce9c389a52b0b6524ee5dfeeb,27,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.189383333,24.688,-1,-1,-2,-2,,English,no,Yes,That was fun and interesting.,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
a2173cabcdedce1547d8d6b0cbaa3d10f29da654c320a1b05a02ebc3,27,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.10243333,31.819,-1,-1,1,-2,male,English,No,I wasn-t sure what Respect was referring to - respect for the other contestant or for themselves?,,11.4,3ICOHX7ENDB6YFXP0HGOHDC4KTL0EN,,,,,,,,0,
